1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	
1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	
1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	
1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	
1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	
1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
2	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
2	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
2	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
2	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
2	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
2	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
2	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
2	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
2	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
2	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
2	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
3	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
3	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
3	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
3	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
3	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
3	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
3	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
3	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
3	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
3	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
3	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
3	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
3	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
3	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
3	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
3	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
3	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
3	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
4	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
4	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
4	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
4	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
4	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
4	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
4	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
4	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
4	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
4	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
4	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
4	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
4	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
4	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
4	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
4	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
4	1	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
4	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
4	1	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
4	1	1	0	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
4	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
4	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
4	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
4	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
4	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
5	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
5	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
5	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
5	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
5	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
5	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
5	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
5	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
5	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
5	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
5	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
5	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
5	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
5	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
5	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
5	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
5	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
5	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
5	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
5	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
5	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
5	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
5	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
5	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
5	1	1	0	1	0	1	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
5	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
5	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
5	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
5	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
5	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
6	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
6	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
6	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
6	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
6	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
6	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
6	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
6	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
6	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
6	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
6	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
6	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
6	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
6	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
6	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
6	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
6	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
7	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
7	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
7	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
7	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
7	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
7	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
7	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
7	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
7	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
7	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	1	
7	1	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	
7	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	
7	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	1	
7	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	
7	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	
7	1	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	1	
7	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	1	
7	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	
8	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	
8	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	
8	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	
8	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	0	
8	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	
8	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	
8	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	
8	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	
8	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	
8	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
8	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
8	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
8	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
8	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
8	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
8	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
8	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
8	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
8	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
8	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	
8	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	
8	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	
8	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	
8	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	
8	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	1	0	
9	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
9	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
9	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
9	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
9	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
9	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
9	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
9	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
9	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
9	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
9	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
9	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
10	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
10	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
10	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
10	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
10	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
10	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
10	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
10	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
10	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
10	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
10	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
10	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
10	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
10	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
10	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
10	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	
10	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	
10	1	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	
10	1	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	0	
10	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	0	
10	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	
10	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0	0	
10	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	
10	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	0	
10	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	
10	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	
10	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	0	
10	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	
10	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	0	
10	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	
10	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	
11	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
11	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
11	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	
11	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
11	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
11	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
11	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
11	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
11	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
11	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
11	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
11	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
11	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
11	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
12	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	
12	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	
12	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	
12	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	
12	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	
12	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	
12	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	
12	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	
12	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	
12	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	
12	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	
12	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	
12	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	
12	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	
12	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	
12	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
12	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
12	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	
12	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
12	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
12	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
12	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
12	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
12	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	
12	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	
13	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
13	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
13	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
13	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
13	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
13	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
13	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0	
13	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	
13	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	
13	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	
13	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	
13	1	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	0	0	
13	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	
13	1	0	0	1	0	1	0	0	1	1	0	0	1	1	0	0	1	1	1	0	
13	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	1	0	0	
13	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	0	0	
13	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	0	1	1	1	0	
13	1	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
13	1	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	
13	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	
13	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	
14	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
14	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	
14	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	
14	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	
14	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
14	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	0	
14	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	
14	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	
